eventdate,series_name,episode_name,site_name,site_type,starts,siteTypeStarts,nameOfDay,startOfWeek
4/4/19,The Office,The Dundles,Bravo FEP,Watch,504,1370841,Thursday,04/01/19
4/9/19,The Office,The Dundles,Bravo FireTV App,Watch,499,1371340,Tuesday,04/08/19
4/1/19,The Office,The Dundles,DirecTV Now DMVPD,DMVPD,488,594352,Monday,04/01/19
4/6/19,The Office,The Dundles,DirecTV Now DMVPD,DMVPD,484,594836,Saturday,04/01/19
3/30/19,The Office,The Dundles,Bravo Android TV App,Watch,476,1371816,Saturday,03/25/19
4/11/19,The Office,The Dundles,SlingTV DMVPD,DMVPD,474,595310,Thursday,04/08/19
4/5/19,The Office,The Dundles,Bravo iPad App,Watch,463,1372279,Friday,04/01/19
4/3/19,The Office,The Dundles,Bravo Apple TV App,Watch,461,1372740,Wednesday,04/01/19
3/29/19,The Office,The Dundles,Bravo FireTV App,Watch,461,1373201,Friday,03/25/19
4/11/19,The Office,The Dundles,Hulu Plus,SVOD,437,165628,Thursday,04/08/19
4/12/19,The Office,The Dundles,Bravo FEP,Watch,420,1373621,Friday,04/08/19
4/7/19,The Office,The Dundles,Bravo iPhone App,Watch,416,1374037,Sunday,04/01/19
4/9/19,The Office,The Dundles,Bravo Chromecast App,Watch,402,1374439,Tuesday,04/08/19
4/8/19,The Office,The Dundles,DirecTV Everywhere MVPD,MVPD,397,387288,Monday,04/08/19
4/12/19,The Office,The Dundles,DirecTV Now DMVPD,DMVPD,390,595700,Friday,04/08/19
4/3/19,The Office,The Dundles,YouTube TV,DMVPD,381,596081,Wednesday,04/01/19
4/4/19,The Office,The Dundles,Dish Anywhere MVPD,MVPD,376,387664,Thursday,04/01/19
4/8/19,The Office,The Dundles,Bravo iPhone App,Watch,372,1374811,Monday,04/08/19
4/4/19,The Office,The Dundles,Bravo Android TV App,Watch,369,1375180,Thursday,04/01/19
4/8/19,The Office,The Dundles,Bravo Roku App,Watch,362,1375542,Monday,04/08/19
4/2/19,The Office,The Dundles,Comcast Xfinity MVPD,MVPD,359,388023,Tuesday,04/01/19
4/10/19,The Office,The Dundles,DirecTV Everywhere MVPD,MVPD,354,388377,Wednesday,04/08/19
3/31/19,The Office,The Dundles,Bravo Roku App,Watch,349,1375891,Sunday,03/25/19
4/4/19,The Office,The Dundles,Bravo iPad App,Watch,344,1376235,Thursday,04/01/19
3/31/19,The Office,The Dundles,Bravo FireTV App,Watch,337,1376572,Sunday,03/25/19
3/31/19,The Office,The Dundles,Bravo iPhone App,Watch,327,1376899,Sunday,03/25/19
4/2/19,The Office,The Dundles,DirecTV Now DMVPD,DMVPD,327,596408,Tuesday,04/01/19
3/29/19,The Office,The Dundles,SlingTV DMVPD,DMVPD,312,596720,Friday,03/25/19
4/1/19,The Office,The Dundles,Bravo FireTV App,Watch,307,1377206,Monday,04/01/19
3/29/19,The Office,The Dundles,DirecTV Now DMVPD,DMVPD,302,597022,Friday,03/25/19
3/30/19,The Office,The Dundles,DirecTV Now DMVPD,DMVPD,293,597315,Saturday,03/25/19
4/7/19,The Office,The Dundles,DirecTV Now DMVPD,DMVPD,292,597607,Sunday,04/01/19
4/9/19,The Office,The Dundles,Hulu Plus,SVOD,278,165906,Tuesday,04/08/19
3/29/19,The Office,The Dundles,DirecTV Everywhere MVPD,MVPD,256,388633,Friday,03/25/19
4/4/19,The Office,The Dundles,Sony Vue DMVPD,DMVPD,252,597859,Thursday,04/01/19
4/6/19,The Office,The Dundles,Bravo Android Tablet Apps,Watch,246,1377452,Saturday,04/01/19
4/3/19,The Office,The Dundles,Dish Anywhere MVPD,MVPD,232,388865,Wednesday,04/01/19
3/30/19,The Office,The Dundles,Hulu Plus,SVOD,230,166136,Saturday,03/25/19
4/9/19,The Office,The Dundles,SlingTV DMVPD,DMVPD,226,598085,Tuesday,04/08/19
4/3/19,The Office,The Dundles,Bravo Roku App,Watch,224,1377676,Wednesday,04/01/19
4/5/19,The Office,The Dundles,DirecTV Everywhere MVPD,MVPD,221,389086,Friday,04/01/19
3/31/19,The Office,The Dundles,DirecTV Now DMVPD,DMVPD,219,598304,Sunday,03/25/19
4/8/19,The Office,The Dundles,Bravo Samsung Smart TV App,Watch,213,1377889,Monday,04/08/19
4/7/19,The Office,The Dundles,Bravo FEP,Watch,208,1378097,Sunday,04/01/19
4/7/19,The Office,The Dundles,Hulu Classic,SVOD,204,166340,Sunday,04/01/19
4/11/19,The Office,The Dundles,Bravo FireTV App,Watch,199,1378296,Thursday,04/08/19
4/4/19,The Office,The Dundles,Bravo FireTV App,Watch,182,1378478,Thursday,04/01/19
4/11/19,The Office,The Dundles,Comcast Xfinity MVPD,MVPD,175,389261,Thursday,04/08/19
4/1/19,The Office,The Dundles,SlingTV DMVPD,DMVPD,167,598471,Monday,04/01/19
4/11/19,The Office,The Dundles,YouTube TV,DMVPD,165,598636,Thursday,04/08/19
3/29/19,The Office,The Dundles,Bravo Roku App,Watch,141,1378619,Friday,03/25/19
4/9/19,The Office,The Dundles,DirecTV Now DMVPD,DMVPD,138,598774,Tuesday,04/08/19
4/7/19,The Office,The Dundles,Hulu Plus,SVOD,133,166473,Sunday,04/01/19
4/11/19,The Office,The Dundles,Dish Anywhere MVPD,MVPD,122,389383,Thursday,04/08/19
4/3/19,The Office,The Dundles,Bravo iPad App,Watch,119,1378738,Wednesday,04/01/19
4/5/19,The Office,The Dundles,YouTube TV,DMVPD,118,598892,Friday,04/01/19
4/7/19,The Office,The Dundles,Bravo FireTV App,Watch,118,1378856,Sunday,04/01/19
4/9/19,The Office,The Fight,Bravo FireTV App,Watch,2000,1380856,Tuesday,04/08/19
3/31/19,The Office,The Fight,SlingTV DMVPD,DMVPD,1998,600890,Sunday,03/25/19
4/7/19,The Office,The Fight,Bravo FEP,Watch,1997,1382853,Sunday,04/01/19
4/10/19,The Office,The Fight,Bravo iPad App,Watch,1997,1384850,Wednesday,04/08/19
4/4/19,The Office,The Fight,Bravo iPhone App,Watch,1988,1386838,Thursday,04/01/19
4/6/19,The Office,The Fight,Bravo iPhone App,Watch,1985,1388823,Saturday,04/01/19
4/4/19,The Office,The Fight,Bravo Samsung Smart TV App,Watch,1982,1390805,Thursday,04/01/19
3/29/19,The Office,The Fight,DirecTV Everywhere MVPD,MVPD,1975,391358,Friday,03/25/19
4/1/19,The Office,The Fight,Bravo iPad App,Watch,1969,1392774,Monday,04/01/19
4/8/19,The Office,The Fight,Bravo FEP,Watch,1962,1394736,Monday,04/08/19
3/31/19,The Office,The Fight,Bravo iPhone App,Watch,1960,1396696,Sunday,03/25/19
4/12/19,The Office,The Fight,Bravo Android Tablet Apps,Watch,1953,1398649,Friday,04/08/19
4/6/19,The Office,The Fight,Bravo Samsung Smart TV App,Watch,1928,1400577,Saturday,04/01/19
4/10/19,The Office,The Fight,Hulu DMVPD,DMVPD,1926,602816,Wednesday,04/08/19
4/4/19,The Office,The Fight,Bravo FireTV App,Watch,1920,1402497,Thursday,04/01/19
4/2/19,The Office,The Fight,Bravo iPad App,Watch,1915,1404412,Tuesday,04/01/19
4/7/19,The Office,The Fight,Bravo Android Tablet Apps,Watch,1893,1406305,Sunday,04/01/19
3/30/19,The Office,The Fight,Bravo Android Tablet Apps,Watch,1892,1408197,Saturday,03/25/19
3/31/19,The Office,The Fight,Bravo Roku App,Watch,1890,1410087,Sunday,03/25/19
4/3/19,The Office,The Fight,Comcast Xfinity MVPD,MVPD,1884,393242,Wednesday,04/01/19
3/31/19,The Office,The Fight,DirecTV Everywhere MVPD,MVPD,1883,395125,Sunday,03/25/19
3/29/19,The Office,The Fight,Bravo Apple TV App,Watch,1878,1411965,Friday,03/25/19
4/4/19,The Office,The Fight,Bravo FEP,Watch,1873,1413838,Thursday,04/01/19
4/9/19,The Office,The Fight,Bravo Android Tablet Apps,Watch,1864,1415702,Tuesday,04/08/19
3/30/19,The Office,The Fight,Comcast Xfinity MVPD,MVPD,1850,396975,Saturday,03/25/19
4/5/19,The Office,The Fight,Sony Vue DMVPD,DMVPD,1848,604664,Friday,04/01/19
4/10/19,The Office,The Fight,Bravo Android Tablet Apps,Watch,1846,1417548,Wednesday,04/08/19
4/6/19,The Office,The Fight,SlingTV DMVPD,DMVPD,1831,606495,Saturday,04/01/19
4/6/19,The Office,The Fight,Hulu DMVPD,DMVPD,1829,608324,Saturday,04/01/19
4/6/19,The Office,The Fight,Comcast Xfinity MVPD,MVPD,1825,398800,Saturday,04/01/19
4/8/19,The Office,The Fight,Hulu Plus,SVOD,1799,168272,Monday,04/08/19
3/29/19,The Office,The Fight,Bravo Chromecast App,Watch,1798,1419346,Friday,03/25/19
3/31/19,The Office,The Fight,Hulu Plus,SVOD,1792,170064,Sunday,03/25/19
3/31/19,The Office,The Fight,Bravo Samsung Smart TV App,Watch,1789,1421135,Sunday,03/25/19
3/31/19,The Office,The Fight,Bravo iPad App,Watch,1786,1422921,Sunday,03/25/19
4/5/19,The Office,The Fight,Bravo Roku App,Watch,1785,1424706,Friday,04/01/19
3/30/19,The Office,The Fight,Bravo Samsung Smart TV App,Watch,1781,1426487,Saturday,03/25/19
3/31/19,The Office,The Fight,Comcast Xfinity MVPD,MVPD,1776,400576,Sunday,03/25/19
4/3/19,The Office,The Fight,YouTube TV,DMVPD,1765,610089,Wednesday,04/01/19
4/10/19,The Office,The Fight,Bravo iPhone App,Watch,1765,1428252,Wednesday,04/08/19
4/6/19,The Office,The Fight,DirecTV Everywhere MVPD,MVPD,1762,402338,Saturday,04/01/19
4/2/19,The Office,The Fight,Bravo Chromecast App,Watch,1749,1430001,Tuesday,04/01/19
3/31/19,The Office,The Fight,YouTube TV,DMVPD,1714,611803,Sunday,03/25/19
4/4/19,The Office,The Fight,Sony Vue DMVPD,DMVPD,1704,613507,Thursday,04/01/19
3/30/19,The Office,The Fight,DirecTV Now DMVPD,DMVPD,1698,615205,Saturday,03/25/19
4/8/19,The Office,The Fight,DirecTV Now DMVPD,DMVPD,1698,616903,Monday,04/08/19
4/3/19,The Office,The Fight,Sony Vue DMVPD,DMVPD,1695,618598,Wednesday,04/01/19
4/8/19,The Office,The Fight,Bravo Roku App,Watch,1672,1431673,Monday,04/08/19
4/9/19,The Office,The Fight,YouTube TV,DMVPD,1666,620264,Tuesday,04/08/19
3/30/19,The Office,The Fight,YouTube TV,DMVPD,1657,621921,Saturday,03/25/19
4/12/19,The Office,The Fight,Bravo iPhone App,Watch,1656,1433329,Friday,04/08/19
4/11/19,The Office,The Fight,Sony Vue DMVPD,DMVPD,1653,623574,Thursday,04/08/19
3/29/19,The Office,The Fight,SlingTV DMVPD,DMVPD,1648,625222,Friday,03/25/19
4/4/19,The Office,The Fight,Bravo iPad App,Watch,1641,1434970,Thursday,04/01/19
4/4/19,The Office,The Fight,DirecTV Everywhere MVPD,MVPD,1638,403976,Thursday,04/01/19
4/5/19,The Office,The Fight,Hulu DMVPD,DMVPD,1637,626859,Friday,04/01/19
4/5/19,The Office,The Fight,SlingTV DMVPD,DMVPD,1628,628487,Friday,04/01/19
3/30/19,The Office,The Fight,Hulu DMVPD,DMVPD,1627,630114,Saturday,03/25/19
4/8/19,The Office,The Fight,SlingTV DMVPD,DMVPD,1627,631741,Monday,04/08/19
4/12/19,The Office,The Fight,DirecTV Everywhere MVPD,MVPD,1627,405603,Friday,04/08/19
3/30/19,The Office,The Fight,Bravo iPhone App,Watch,1626,1436596,Saturday,03/25/19
4/12/19,The Office,The Fight,Sony Vue DMVPD,DMVPD,1613,633354,Friday,04/08/19
4/7/19,The Office,The Fight,Comcast Xfinity MVPD,MVPD,1611,407214,Sunday,04/01/19
4/11/19,The Office,The Fight,Comcast Xfinity MVPD,MVPD,1609,408823,Thursday,04/08/19
4/5/19,The Office,The Fight,Comcast Xfinity MVPD,MVPD,1603,410426,Friday,04/01/19
4/9/19,The Office,The Fight,Hulu DMVPD,DMVPD,1601,634955,Tuesday,04/08/19
4/5/19,The Office,The Fight,Bravo FEP,Watch,1599,1438195,Friday,04/01/19
3/29/19,The Office,The Fight,Bravo iPad App,Watch,1599,1439794,Friday,03/25/19
4/6/19,The Office,The Fight,Dish Anywhere MVPD,MVPD,1597,412023,Saturday,04/01/19
4/10/19,The Office,The Fight,Bravo Samsung Smart TV App,Watch,1594,1441388,Wednesday,04/08/19
4/3/19,The Office,The Fight,Bravo Chromecast App,Watch,1589,1442977,Wednesday,04/01/19
4/10/19,The Office,The Fight,Bravo Apple TV App,Watch,1584,1444561,Wednesday,04/08/19
4/9/19,The Office,The Fight,Bravo FEP,Watch,1574,1446135,Tuesday,04/08/19
4/5/19,The Office,The Fight,Bravo Android Tablet Apps,Watch,1572,1447707,Friday,04/01/19
3/30/19,The Office,The Fight,DirecTV Everywhere MVPD,MVPD,1554,413577,Saturday,03/25/19
4/8/19,The Office,The Fight,Bravo Android Tablet Apps,Watch,1552,1449259,Monday,04/08/19
4/7/19,The Office,The Fight,YouTube TV,DMVPD,1542,636497,Sunday,04/01/19
4/1/19,The Office,The Fight,Bravo FEP,Watch,1518,1450777,Monday,04/01/19
4/12/19,The Office,The Fight,Bravo Apple TV App,Watch,1499,1452276,Friday,04/08/19
4/10/19,The Office,The Fight,Comcast Xfinity MVPD,MVPD,1467,415044,Wednesday,04/08/19
4/2/19,The Office,The Fight,Bravo Roku App,Watch,1463,1453739,Tuesday,04/01/19
4/8/19,The Office,The Fight,Hulu DMVPD,DMVPD,1463,637960,Monday,04/08/19
4/8/19,The Office,The Fight,Dish Anywhere MVPD,MVPD,1458,416502,Monday,04/08/19
4/1/19,The Office,The Fight,Bravo Roku App,Watch,1453,1455192,Monday,04/01/19
4/7/19,The Office,The Fight,Hulu DMVPD,DMVPD,1452,639412,Sunday,04/01/19
4/12/19,The Office,The Fight,Bravo FireTV App,Watch,1445,1456637,Friday,04/08/19
4/11/19,The Office,The Fight,Bravo iPad App,Watch,1444,1458081,Thursday,04/08/19
4/5/19,The Office,The Fight,Bravo Apple TV App,Watch,1431,1459512,Friday,04/01/19
4/11/19,The Office,The Fight,SlingTV DMVPD,DMVPD,1418,640830,Thursday,04/08/19
4/11/19,The Office,The Fight,Hulu DMVPD,DMVPD,1417,642247,Thursday,04/08/19
3/30/19,The Office,The Fight,Sony Vue DMVPD,DMVPD,1398,643645,Saturday,03/25/19
3/29/19,The Office,The Fight,Bravo FireTV App,Watch,1391,1460903,Friday,03/25/19
4/6/19,The Office,The Fight,DirecTV Now DMVPD,DMVPD,1379,645024,Saturday,04/01/19
4/2/19,The Office,The Fight,DirecTV Everywhere MVPD,MVPD,1356,417858,Tuesday,04/01/19
4/3/19,The Office,The Fight,Bravo FireTV App,Watch,1349,1462252,Wednesday,04/01/19
4/9/19,The Office,The Fight,SlingTV DMVPD,DMVPD,1344,646368,Tuesday,04/08/19
4/7/19,The Office,The Fight,Bravo Roku App,Watch,1342,1463594,Sunday,04/01/19
4/2/19,The Office,The Fight,Bravo FEP,Watch,1336,1464930,Tuesday,04/01/19
4/4/19,The Office,The Fight,Hulu Plus,SVOD,1332,171396,Thursday,04/01/19
4/1/19,The Office,The Fight,Sony Vue DMVPD,DMVPD,1329,647697,Monday,04/01/19
4/1/19,The Office,The Fight,SlingTV DMVPD,DMVPD,1325,649022,Monday,04/01/19
4/10/19,The Office,The Fight,Bravo FireTV App,Watch,1317,1466247,Wednesday,04/08/19
4/4/19,The Office,The Fight,Bravo Roku App,Watch,1309,1467556,Thursday,04/01/19
4/1/19,The Office,The Fight,Comcast Xfinity MVPD,MVPD,1306,419164,Monday,04/01/19
4/1/19,The Office,The Fight,Bravo Chromecast App,Watch,1301,1468857,Monday,04/01/19
4/6/19,The Office,The Fight,Sony Vue DMVPD,DMVPD,1290,650312,Saturday,04/01/19
4/7/19,The Office,The Fight,Bravo iPad App,Watch,1266,1470123,Sunday,04/01/19
3/31/19,The Office,The Fight,DirecTV Now DMVPD,DMVPD,1254,651566,Sunday,03/25/19
4/6/19,The Office,The Fight,YouTube TV,DMVPD,1249,652815,Saturday,04/01/19
3/30/19,The Office,The Fight,Bravo iPad App,Watch,1226,1471349,Saturday,03/25/19
3/30/19,The Office,The Fight,Bravo FEP,Watch,1218,1472567,Saturday,03/25/19
4/11/19,The Office,The Fight,Bravo Roku App,Watch,1210,1473777,Thursday,04/08/19
4/3/19,The Office,The Fight,DirecTV Now DMVPD,DMVPD,1209,654024,Wednesday,04/01/19
4/4/19,The Office,The Fight,Hulu DMVPD,DMVPD,1205,655229,Thursday,04/01/19
4/12/19,The Office,The Fight,Comcast Xfinity MVPD,MVPD,1186,420350,Friday,04/08/19
4/7/19,The Office,The Fight,DirecTV Everywhere MVPD,MVPD,1178,421528,Sunday,04/01/19
4/9/19,The Office,The Fight,DirecTV Everywhere MVPD,MVPD,1166,422694,Tuesday,04/08/19
3/31/19,The Office,The Fight,Bravo FireTV App,Watch,1163,1474940,Sunday,03/25/19
4/5/19,The Office,The Fight,DirecTV Now DMVPD,DMVPD,1161,656390,Friday,04/01/19
3/31/19,The Office,The Fight,Bravo Android TV App,Watch,1134,1476074,Sunday,03/25/19
4/9/19,The Office,The Fight,Bravo Apple TV App,Watch,1094,1477168,Tuesday,04/08/19
3/30/19,The Office,The Fight,Hulu Plus,SVOD,1090,172486,Saturday,03/25/19
4/3/19,The Office,The Fight,Bravo Samsung Smart TV App,Watch,1088,1478256,Wednesday,04/01/19
4/8/19,The Office,The Fight,Bravo Apple TV App,Watch,1087,1479343,Monday,04/08/19
4/12/19,The Office,The Fight,Bravo FEP,Watch,1084,1480427,Friday,04/08/19
3/30/19,The Office,The Fight,Bravo FireTV App,Watch,1079,1481506,Saturday,03/25/19
4/4/19,The Office,The Fight,Bravo Chromecast App,Watch,1074,1482580,Thursday,04/01/19
4/2/19,The Office,The Fight,Bravo FireTV App,Watch,1073,1483653,Tuesday,04/01/19
3/30/19,The Office,The Fight,SlingTV DMVPD,DMVPD,1072,657462,Saturday,03/25/19
4/12/19,The Office,The Fight,YouTube TV,DMVPD,1072,658534,Friday,04/08/19
4/3/19,The Office,The Fight,Bravo Roku App,Watch,1062,1484715,Wednesday,04/01/19
3/29/19,The Office,The Fight,Sony Vue DMVPD,DMVPD,1048,659582,Friday,03/25/19
4/12/19,The Office,The Fight,Hulu Plus,SVOD,1047,173533,Friday,04/08/19
4/2/19,The Office,The Fight,Bravo iPhone App,Watch,1023,1485738,Tuesday,04/01/19
4/2/19,The Office,The Fight,Bravo Android Tablet Apps,Watch,1020,1486758,Tuesday,04/01/19
4/11/19,The Office,The Fight,YouTube TV,DMVPD,1020,660602,Thursday,04/08/19
4/5/19,The Office,The Fight,YouTube TV,DMVPD,1017,661619,Friday,04/01/19
4/2/19,The Office,The Fight,Hulu DMVPD,DMVPD,1014,662633,Tuesday,04/01/19
4/9/19,The Office,The Fight,Hulu Plus,SVOD,1014,174547,Tuesday,04/08/19
4/11/19,The Office,The Fight,Hulu Plus,SVOD,1008,175555,Thursday,04/08/19
3/30/19,The Office,The Fight,Bravo Apple TV App,Watch,1005,1487763,Saturday,03/25/19
3/29/19,The Office,The Fight,Hulu DMVPD,DMVPD,1001,663634,Friday,03/25/19
3/31/19,The Office,The Fight,Bravo Apple TV App,Watch,1000,1488763,Sunday,03/25/19
4/1/19,The Office,The Fight,YouTube TV,DMVPD,993,664627,Monday,04/01/19
4/11/19,The Office,The Fight,Bravo Chromecast App,Watch,987,1489750,Thursday,04/08/19
4/7/19,The Office,The Fight,Bravo Apple TV App,Watch,985,1490735,Sunday,04/01/19
3/29/19,The Office,The Fight,YouTube TV,DMVPD,980,665607,Friday,03/25/19
4/10/19,The Office,The Fight,Sony Vue DMVPD,DMVPD,974,666581,Wednesday,04/08/19
4/3/19,The Office,The Fight,Bravo FEP,Watch,960,1491695,Wednesday,04/01/19
3/29/19,The Office,The Fight,Bravo Samsung Smart TV App,Watch,959,1492654,Friday,03/25/19
4/8/19,The Office,The Fight,Bravo Samsung Smart TV App,Watch,950,1493604,Monday,04/08/19
4/5/19,The Office,The Fight,Hulu Plus,SVOD,943,176498,Friday,04/01/19
4/5/19,The Office,The Fight,DirecTV Everywhere MVPD,MVPD,942,423636,Friday,04/01/19
4/5/19,The Office,The Fight,Verizon FiOS,MVPD,939,424575,Friday,04/01/19
4/11/19,The Office,The Fight,Bravo FireTV App,Watch,939,1494543,Thursday,04/08/19
4/9/19,The Office,The Fight,Bravo iPad App,Watch,935,1495478,Tuesday,04/08/19
4/6/19,The Office,The Fight,Bravo FireTV App,Watch,923,1496401,Saturday,04/01/19
4/4/19,The Office,The Fight,Comcast Xfinity MVPD,MVPD,916,425491,Thursday,04/01/19
4/10/19,The Office,The Fight,Bravo FEP,Watch,907,1497308,Wednesday,04/08/19
4/11/19,The Office,The Fight,Bravo Apple TV App,Watch,895,1498203,Thursday,04/08/19
4/3/19,The Office,The Fight,Dish Anywhere MVPD,MVPD,892,426383,Wednesday,04/01/19
4/11/19,The Office,The Fight,Bravo Samsung Smart TV App,Watch,892,1499095,Thursday,04/08/19
4/5/19,The Office,The Fight,Bravo FireTV App,Watch,877,1499972,Friday,04/01/19
3/29/19,The Office,The Fight,Bravo FEP,Watch,844,1500816,Friday,03/25/19
4/5/19,The Office,The Fight,Bravo Samsung Smart TV App,Watch,843,1501659,Friday,04/01/19
4/1/19,The Office,The Fight,Bravo iPhone App,Watch,842,1502501,Monday,04/01/19
4/8/19,The Office,The Fight,DirecTV Everywhere MVPD,MVPD,836,427219,Monday,04/08/19
3/29/19,The Office,The Fight,Bravo Roku App,Watch,836,1503337,Friday,03/25/19
4/6/19,The Office,The Fight,Bravo Roku App,Watch,835,1504172,Saturday,04/01/19
4/10/19,The Office,The Fight,Bravo Roku App,Watch,825,1504997,Wednesday,04/08/19
3/29/19,The Office,The Fight,Bravo Android TV App,Watch,825,1505822,Friday,03/25/19
3/31/19,The Office,The Fight,Bravo Android Tablet Apps,Watch,820,1506642,Sunday,03/25/19
4/1/19,The Office,The Fight,Bravo Samsung Smart TV App,Watch,812,1507454,Monday,04/01/19
4/3/19,The Office,The Fight,Bravo Android Tablet Apps,Watch,812,1508266,Wednesday,04/01/19
4/12/19,The Office,The Fight,Bravo Chromecast App,Watch,807,1509073,Friday,04/08/19
4/2/19,The Office,The Fight,SlingTV DMVPD,DMVPD,806,667387,Tuesday,04/01/19
4/9/19,The Office,The Fight,Bravo Roku App,Watch,797,1509870,Tuesday,04/08/19
4/1/19,The Office,The Fight,Hulu Plus,SVOD,764,177262,Monday,04/01/19
4/9/19,The Office,The Fight,DirecTV Now DMVPD,DMVPD,756,668143,Tuesday,04/08/19
4/9/19,The Office,The Fight,Bravo Chromecast App,Watch,756,1510626,Tuesday,04/08/19
4/3/19,The Office,The Fight,Bravo iPhone App,Watch,740,1511366,Wednesday,04/01/19
4/12/19,The Office,The Fight,DirecTV Now DMVPD,DMVPD,739,668882,Friday,04/08/19
4/8/19,The Office,The Fight,Bravo iPhone App,Watch,735,1512101,Monday,04/08/19
4/6/19,The Office,The Fight,Bravo Apple TV App,Watch,732,1512833,Saturday,04/01/19
4/3/19,The Office,The Fight,Hulu Plus,SVOD,723,177985,Wednesday,04/01/19
4/8/19,The Office,The Fight,Comcast Xfinity MVPD,MVPD,720,427939,Monday,04/08/19
4/2/19,The Office,The Fight,Dish Anywhere MVPD,MVPD,715,428654,Tuesday,04/01/19
4/10/19,The Office,The Fight,DirecTV Now DMVPD,DMVPD,712,669594,Wednesday,04/08/19
4/4/19,The Office,The Fight,SlingTV DMVPD,DMVPD,710,670304,Thursday,04/01/19
4/4/19,The Office,The Fight,Bravo Apple TV App,Watch,709,1513542,Thursday,04/01/19
4/11/19,The Office,The Fight,Bravo iPhone App,Watch,708,1514250,Thursday,04/08/19
4/3/19,The Office,The Fight,DirecTV Everywhere MVPD,MVPD,678,429332,Wednesday,04/01/19
4/10/19,The Office,The Fight,DirecTV Everywhere MVPD,MVPD,676,430008,Wednesday,04/08/19
4/1/19,The Office,The Fight,DirecTV Everywhere MVPD,MVPD,670,430678,Monday,04/01/19
4/7/19,The Office,The Fight,SlingTV DMVPD,DMVPD,667,670971,Sunday,04/01/19
4/4/19,The Office,The Fight,DirecTV Now DMVPD,DMVPD,665,671636,Thursday,04/01/19
4/8/19,The Office,The Fight,Sony Vue DMVPD,DMVPD,658,672294,Monday,04/08/19
4/7/19,The Office,The Fight,Hulu Plus,SVOD,623,178608,Sunday,04/01/19
4/9/19,The Office,The Fight,Bravo Samsung Smart TV App,Watch,606,1514856,Tuesday,04/08/19
4/3/19,The Office,The Fight,Hulu DMVPD,DMVPD,587,672881,Wednesday,04/01/19
4/11/19,The Office,The Fight,DirecTV Now DMVPD,DMVPD,576,673457,Thursday,04/08/19
4/7/19,The Office,The Fight,Hulu Classic,SVOD,575,179183,Sunday,04/01/19
4/8/19,The Office,The Fight,Bravo iPad App,Watch,574,1515430,Monday,04/08/19
